Text,True Label,Predicted Label
in new jersey our taxes are too high the rates need to be lowered for families and businesses alike i commend both democrats and republicans in the legislature for their work on helping cut taxes in new jersey by passing the new jersey tax cut bill …,0,1
what makes us human is our ability to love & have compassion for others giving tuesday,0,1
it s infrastructure week and congressman garamendi is live on the house floor talking about how to rebuild america watch live,0,1
i m celebrating national foster youth month by helping to make the foster youth voices in my district heard we cannot forget about our children i look forward to continuing to work with the congressional caucus on foster youth on child welfare reform,0,1
we are blessed in california w/ some of the most beautiful land in the country including yosemitenps you can find natlparkservice information for other national parks at or information for castateparks at find your park …,0,1
i joined my former colleague and longtime friend jim turner and his son <unk> who is about to be elected as state representative in dallas for district 114 i appreciate his strong comments on public education and clean air,0,1
my thoughts and prayers are with the family and friends of dallaspd officer rogelio santander let s continue to pray for officer crystal almeida s full recovery …,0,1
relieved we could overcome politics and reopen the government early this morning our country especially our federal workers deserves ceainty in the basic functions of our government government shutdown,0,1
this week i voted to stop congressional pay raises provide the largest pay raise for our military in eight years and fund the government through 2018 read more,0,1
congrats to these students on their excellence we ve got 6th & 7th graders learning differential <unk> & elementary schoolers learning <unk> if america is going to stay competitive in this economy we need to invest in edu and lift these kids up,0,1
congratulations to footballuga on a hard-won victory you never gave up gave in or gave out you kept the faith and you kept your eyes on the prize,0,1
met w/ inspirational constituent brian alvarado the first lgbt navy spouse of the year to discuss the excellent work he s doing to encourage military spouse employment & suppo policies that benefit military families thank you brian for your service & your husband s service,0,1
may is military appreciation month a time to thank current and former members of the u s armed forces and to honor the memory of those who have made the ultimate sacrifice for our nation,0,1
the road to the middleclass is paved on a strong foundation — good jobs affordable education robust infrastructure achieving the american dream depends on it sotu,0,1
reforming the congressional accountability act for a better congressional workplace | congressman robe brady,0,1
davis statement on <unk> audio,0,1
i ve introduced a bill along with repjohnkatko to try and prevent opioid abuse we must tackle this growing epidemic by working together,0,1
my thanks to the wacochamber for coming by my office for a great discussion — from infrastructure projects to higher education to the economic future of our state,0,1
standing with alzassociation advocates in push to end alz,0,1
alabama state troopers putting on their gas masks selma52,0,1
alyssa_milano me too,0,1
using the national guard to do border security is very expensive for what it would cost the guard to make just two arrests at the border we could give a homeless veteran permanent housing for an entire year,0,1
the judges are gearing up for this year s congressional a competition there are over 200 pieces of a i will be showing you some of the entries this week on instagram and twitter stay tuned cac2018 congressional a competition,0,1
smalluavs the use of drones is surging - usdot deputy secretary rosen uasipp,0,1
i very much appreciate the advisory committee informing me about what they need and for their service to our community i look forward to our next meeting,0,1
border crossings are at historic lows & more troops will do little to deter drug smuggling more funding for tech and infrastructure to modernize our pos of entry is the best way to secure our border w/out fuher militarizing our communities …,0,1
i will be presenting my james weldon johnson bihplace historic landmark bill in just a few minutes,0,1
see my statement on tonight s operation in syria,0,1
the valley has always been cool glad the wsj finally discovered that,0,1
<unk>,0,1
thanks for coming by,0,1
now in the house oversight & gov t reform committee hearing calling for answers on the impact of the new tax laws on women and the outreach strategy by the irs to reach those in need of help and suppo tax day,0,1
<unk> a committed advocate for promoting & protecting american free enterprise and economic prosperity in nj & across the nation …,0,1
today my office was honored to facilitate a promotion ceremony at the u s capitol for heather and david <unk> as they were promoted to chief warrant officer 3 in the usarmy congratulations to <unk> <unk> and <unk> <unk> and thank you for your service to our country,0,1
in <unk> co for today s roundtable discussion on transpoation and infrastructure hearing impacts omnibus potus fy19 budget proposal and infrastructure plan could have on local projects,0,1
in today s world this is an impoant idea to keep in our heads there are more friendly people than hostile ones in the world we just need to see each other,0,1
randpaul promising war by tweet insults not only the constitution but every soldier who puts their life on the line,0,1
<unk> thank you nydiavelazquez and the house for passing h r 5236 the main street employee ownership act - this bill will make it e…,0,1
<unk> we re honored to receive this flag that flew over the capital thanks to repkathleenrice our us representative will ha…,0,1
this week i read the controversial memo authored by house intel chairman nunes while i cannot go into details about the contents i can say that it was a <unk> document that compromises national security in order to protect president trump,0,1
when it comes to infrastructure we must provide funding for rural broadband <unk> sotu,0,1
i had a great time chatting with saclib executive director <unk> <unk> last month about everything from the impoance of libraries to net neutrality to 3d printing watch the full conversation here …,0,1
people are smaer than house republicans are giving them credit for they see this bill for the scam it is tax cutsand jobs act,0,1
my uncle walter is a umich alum so our family is cheering for umichbball for the national championship go blue hope it s a good game,0,1
may is a a p i heritage month i was honored to read a message celebrating hokuleawwv into the congressional record,0,1
repjeffduncan nc2fl2011 you voted for the tax cuts which will add 1 8 trillion to the debt per cbo,0,1
special thanks to guest speaker <unk> with the <unk> suppo network for joining my langevin cyber r i committee meeting <unk>,0,1
we will be working on the ndaa through the day and night watch live here,0,1
his visit is an oppounity to reflect on the impoance of america s leading role as a member of the international community what we need now more than anything is true leadership on the world stage,0,1
had a great time meeting with eighth grade students from canton middle school who are in washington for their class trip enjoy the rest of your trip and the warm weather,0,1
all of the sudden trump and republicans are concerned about properly classified and especially sensitive passages what happened to transparency and releasethememo …,0,1
with friends like these mr <unk> said the bible make clear that hitler and the holocaust — when about six million jews were killed — were pa of god s plan to return jews to israel,0,1
lt <unk> made the ultimate sacrifice for his country this medal honors his service and his family s sacrifice on behalf of our great nation …,0,1
investigators from the va s office of the medical inspector will be visiting both the roseburg and eugene va facilities next week,0,1
